V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,classLabel
5.3671875,6.9609384,80.741844,5.8695579,80.501961,2.6835938,6.064804,50.974622,650.70047,0.020965576,48.929791,15098611,6635298.1,1870,1
0.0546875,0.22826265,112.94118,0.41790335,127.72755,0.02734375,0.18585883,61.41258372,926.2525668,0.000213623,165.69895,29897712,23773288,2980,0
1.3671875,2.9022693,64.925042,1.5885719,59.056347,0.68359375,1.4837302,17.360652,98.479719,0.005340576,18.501773,7907950.9,5223155.9,2740,1
0.109375,0.33753098,114.15126,0.28571209,86.745098,0.0546875,0.25997266,135.45764,2846.3705,0.000427246,110.49441,46658671,17297620,2950,0
3.4765625,5.258611,98.163648,7.0377873,74.95825,1.7382813,3.3882524,27.413802,198.73159,0.013580322,27.900955,10985349,5963892.4,1780,1
0.1015625,0.35137175,91.873303,0.33753098,113.84874,0.05078125,0.23713853,59.626189,692.55094,0.000396729,54.268709,26717437,15399996,2910,0
0.2421875,0.54333606,104.60721,0.47553327,108.81448,0.12109375,0.37177947,63.343317,726.03756,0.000946045,63.230994,11440000,6402110.4,2860,0
5.984375,5.7630159,95.428659,6.7471195,91.702422,2.9921875,5.6311404,70.046046,822.64461,0.023376465,87.606976,19834685,10470663,1750,1
0.4921875,0.92213458,107.58543,0.61392751,93.968436,0.24609375,0.59900602,49.25245,509.2771,0.001922607,47.652036,12628423,7047452.8,2930,0
2.53125,2.5959918,112.67974,1.933376,104.13913,1.265625,1.9802332,74.569826,913.0004,0.009887695,76.472328,23537968,19166478,2970,0
0.4453125,0.75094265,105.58514,0.69800052,110.14118,0.22265625,0.72574125,83.776684,1775.8896,0.001739502,63.059686,13246736,11550007,2920,0
2.734375,5.7623327,62.944538,3.0687256,64.839297,1.3671875,2.9727418,37.705402,373.3097,0.010681152,35.889575,19053761,7042402,1930,1
2.7890625,4.4521115,97.008403,4.9226297,70.751131,1.3945313,2.8097536,22.549923,142.03171,0.010894775,24.318598,10546187,5705466,1820,1
0.1328125,0.44138461,131.79239,0.31839905,112.58824,0.06640625,0.24947862,99.135378,1425.625,0.000518799,84.060685,27879373,17774886,2980,0
4.1015625,12.36826,58.170084,4.8220231,52.423529,2.0507813,3.8645396,36.056096,316.16041,0.016021729,34.426416,11809042,7127449.1,2660,1
4.7109375,4.631546,99.825578,2.7543809,96.976744,2.3554688,4.3847563,57.708965,601.71163,0.0184021,57.848635,24867393,9264057.3,1660,1
3.2109375,5.2356325,82.978102,6.2422343,69.813075,1.6054688,3.544204,18.389365,122.02538,0.012542725,16.561322,11637015,5252088.5,1850,1
7.7421875,7.4297191,90.030985,7.8130492,92.028157,3.8710938,9.5138178,85.201469,1382.5777,0.03024292,110.55129,24541510,15206735,1840,1
0.2421875,0.71811316,96.23043207,0.59006706,51.721925,0.12109375,0.44829128,4.1192385,9.5309342,0.000946045,5.704178,1191427.3,748864.48,2490,0
3.8203125,5.2980959,96.606279,6.8754384,77.28133,1.9101563,3.3307442,26.610155,183.59774,0.014923096,27.683242,11119631,6042842.5,1790,1
4.46875,5.1312498,91.066228,2.3392066,95.912787,2.234375,4.6887172,52.924303,600.12596,0.017456055,47.369326,21061515,7955338.1,1680,1
7.921875,7.6986648,90.240167,7.4455,87.784887,3.9609375,8.1523747,72.526681,996.16081,0.030944824,87.55849,19626986,12330117,1840,1
0.1484375,0.37834792,110.48916,0.3549426,117.88235,0.07421875,0.26264002,70.317859,1077.6234,0.000579834,58.021999,25531519,11023355,2960,0
10.460938,11.038874,81.031498,7.9049471,80.723722,5.2304688,10.506656,64.5641,859.90679,0.040863037,65.234641,18043926,12019378,1920,1
1.015625,2.2518037,80.937557,1.1887556,62.700767,0.5078125,1.0954171,14.000431,66.658071,0.003967285,14.884883,7478000.8,4514206.5,2280,1
0.0625,0.30091723,104.29412,0.39861658,112.71827,0.03125,0.21465887,61.41258372,926.2525668,0.000244141,60.71126124,87095563,44236440,2880,0
0.21875,0.48501157,116.72269,0.47759857,120.04706,0.109375,0.34831527,69.020066,711.72974,0.000854492,63.375662,22389574,17314894,2980,0
4.7578125,13.094897,57.75949,4.3996284,54.365775,2.3789063,4.7791402,27.792617,228.65399,0.018585205,26.793982,15783874,6066422.1,2380,1
3.828125,7.7460779,62.572869,4.0908046,64.65184,1.9140625,3.5358718,47.553601,472.26932,0.014953613,42.962686,21059004,8446059.1,1960,1
4.734375,5.1320889,86.963308,6.1739666,89.01687,2.3671875,5.5679349,65.237575,757.96471,0.018493652,83.347292,17857144,8630581,1880,1
0.6640625,0.99824526,114.02076,0.91129721,103.12769,0.33203125,0.74827211,61.378386,640.61533,0.002593994,61.661508,23374963,18471773,2830,0
5.1484375,5.3346141,91.37481,2.9727995,94.245647,2.5742188,5.395928,66.306112,842.36127,0.020111084,62.663293,25175790,9703164.2,1700,1
0.984375,1.2230359,112.51541,0.97125897,101.21739,0.4921875,0.90311959,69.883892,737.37268,0.003845215,68.783545,28888998,21418682,2890,0
2.734375,6.1253113,64.98958,2.1738961,56.250405,1.3671875,2.6401756,29.366405,227.1637,0.010681152,28.975273,9330995.8,6070731.2,2150,1
5.3671875,5.2494786,96.826098,4.5918489,92.816847,2.6835938,7.1305394,49.708596,756.90981,0.020965576,49.225417,15287470,5834843.4,1690,1
3.1640625,3.0320528,108.68148,3.1149938,105.88906,1.5820313,3.0281537,112.36988,1756.6701,0.012359619,110.25236,36375122,29154157,2820,0
1.140625,2.3468336,88.457695,0.94010465,77.186074,0.5703125,1.2504656,19.589512,111.30333,0.004455566,22.827381,9711623.9,5244571,1960,1
